,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
1565,1,1,1,0,1,5250,688.0,160.0,360.0,1.0,0
1566,1,1,2,0,1,2500,4600.0,176.0,360.0,1.0,0
1567,0,0,3,1,0,1830,0.0,141.0,360.0,0.0,2
1568,0,0,0,0,0,4160,0.0,71.0,360.0,1.0,1
1569,1,1,3,1,0,2647,1587.0,173.0,360.0,1.0,0
1570,0,0,0,0,0,2378,0.0,46.0,360.0,1.0,0
1571,1,1,1,1,0,4554,1229.0,158.0,360.0,1.0,2
1572,1,1,3,1,0,3173,0.0,74.0,360.0,1.0,1
1573,1,1,2,0,1,2583,2330.0,125.0,360.0,1.0,0
1574,1,1,0,0,0,2499,2458.0,160.0,360.0,1.0,1
1575,1,1,0,1,0,3523,3230.0,152.0,360.0,0.0,0
1576,1,1,2,1,0,3083,2168.0,126.0,360.0,1.0,2
1577,1,1,0,0,0,6333,4583.0,259.0,360.0,0.83661879,1
1578,1,1,0,0,0,2625,6250.0,187.0,360.0,1.0,0
1579,1,1,0,0,0,9083,0.0,228.0,360.0,1.0,1
1580,1,0,0,0,0,8750,4167.0,308.0,360.0,1.0,0
1581,1,1,3,0,0,2666,2083.0,95.0,360.0,1.0,0
1582,0,1,0,0,1,5500,0.0,105.0,360.0,0.0,0
1583,0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1
1584,0,0,0,0,0,3813,0.0,116.0,180.0,1.0,2
1585,1,1,2,0,0,8333,3167.0,165.0,360.0,1.0,0
1586,1,1,1,0,0,3875,0.0,67.0,360.0,1.0,2
1587,1,1,0,1,0,3000,1666.0,100.0,480.0,0.0,2
1588,1,1,3,0,0,5167,3167.0,200.0,360.0,1.0,1
1589,0,0,1,0,0,4723,0.0,81.0,360.0,1.0,1
1590,1,1,2,0,0,5000,3667.0,236.0,360.0,1.0,1
1591,1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,2
1592,1,1,0,0,0,3013,3033.0,95.0,300.0,0.83661879,2
1593,1,0,0,0,1,6822,0.0,141.0,360.0,1.0,0
1594,1,0,0,1,0,6216,0.0,133.0,360.0,1.0,0
1595,1,0,0,0,0,2500,0.0,96.0,480.0,1.0,1
1596,1,0,0,0,0,5124,0.0,124.0,334.0,0.0,0
1597,1,1,1,0,0,6325,0.0,175.0,360.0,1.0,1
1598,1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,0
1599,0,0,0,0,1,15759,0.0,55.0,360.0,1.0,1
1600,1,1,2,0,0,5185,0.0,155.0,360.0,1.0,1
1601,1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,0
1602,1,0,1,0,0,3062,1987.0,111.0,180.0,0.0,2
1603,0,0,0,0,1,2764,1459.0,110.0,360.0,1.0,2
1604,1,1,0,0,0,4817,923.0,120.0,180.0,1.0,2
1605,1,1,3,0,0,8750,4996.0,130.0,360.0,1.0,0
1606,1,1,0,0,0,4310,0.0,130.0,360.0,0.83661879,1
1607,1,0,0,0,0,3069,0.0,71.0,480.0,1.0,2
1608,1,1,2,0,0,5391,0.0,130.0,360.0,1.0,2
1609,1,1,0,0,1,3333,2500.0,128.0,360.0,1.0,1
1610,1,0,0,0,0,5941,4232.0,296.0,360.0,1.0,1
1611,0,0,0,0,0,6000,0.0,156.0,360.0,1.0,2
1612,1,0,0,0,1,7167,0.0,128.0,360.0,1.0,2
1613,1,1,2,0,0,4566,0.0,100.0,360.0,1.0,2
1614,1,0,1,0,1,3667,0.0,113.0,180.0,1.0,2
1615,1,0,0,1,0,2346,1600.0,132.0,360.0,1.0,1
1616,1,1,0,1,0,3010,3136.0,141.0,360.0,0.0,2
1617,1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,2
1618,1,1,0,0,0,5488,0.0,125.0,360.0,1.0,0
1619,1,0,3,0,0,9167,0.0,185.0,360.0,1.0,0
1620,1,1,3,0,0,9504,0.0,275.0,360.0,1.0,0
1621,1,1,0,0,0,2583,2115.0,120.0,360.0,0.83661879,2
1622,1,1,2,1,0,1993,1625.0,113.0,180.0,1.0,1
1623,1,1,2,0,0,3100,1400.0,113.0,360.0,1.0,2
1624,1,1,2,0,0,3276,484.0,135.0,360.0,0.83661879,1
1625,0,0,0,0,0,3180,0.0,71.0,360.0,0.0,2
1626,1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,2
1627,1,0,0,1,0,3902,1666.0,109.0,360.0,1.0,0
1628,0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1
1629,1,1,2,1,0,2889,0.0,45.0,180.0,0.0,2
1630,1,0,0,1,0,2755,0.0,65.0,300.0,1.0,0
1631,1,0,0,0,0,2500,20000.0,103.0,360.0,1.0,1
1632,0,0,0,1,0,1963,0.0,53.0,360.0,1.0,1
1633,0,0,0,0,1,7441,0.0,194.0,360.0,1.0,0
1634,0,0,0,0,0,4547,0.0,115.0,360.0,1.0,1
1635,1,1,0,1,0,2167,2400.0,115.0,360.0,1.0,2
1636,0,0,0,1,0,2213,0.0,66.0,360.0,1.0,0
1637,1,1,1,0,0,8300,0.0,152.0,300.0,0.0,1
1638,1,1,3,0,0,81000,0.0,360.0,360.0,0.0,0
1639,0,0,1,1,1,3867,0.0,62.0,360.0,1.0,1
1640,1,1,0,0,1,6256,0.0,160.0,360.0,0.83661879,2
1641,1,1,0,1,0,6096,0.0,218.0,360.0,0.0,0
1642,1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,0
1643,0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1
1644,0,0,0,0,0,2995,0.0,60.0,360.0,1.0,2
1645,0,0,1,0,0,2600,0.0,160.0,360.0,1.0,2
1646,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,2
1647,1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,0
1648,1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1
1649,1,1,0,0,0,5829,0.0,138.0,360.0,1.0,0
1650,0,0,0,1,0,2720,0.0,80.0,334.0,0.0,2
1651,1,1,0,0,0,1820,1719.0,100.0,360.0,1.0,2
1652,1,1,1,0,0,7250,1667.0,110.0,334.0,0.0,2
1653,1,1,0,0,0,14880,0.0,96.0,360.0,1.0,1
1654,1,1,0,0,0,2666,4300.0,121.0,360.0,1.0,0
1655,0,0,1,1,0,4606,0.0,81.0,360.0,1.0,0
1656,1,1,2,0,0,5935,0.0,133.0,360.0,1.0,1
1657,1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,0
1658,1,0,0,1,0,2717,0.0,60.0,180.0,1.0,2
1659,0,0,1,0,1,8624,0.0,150.0,360.0,1.0,1
1660,1,0,0,0,0,6500,0.0,105.0,360.0,0.0,0
1661,1,0,0,0,1,12876,0.0,405.0,360.0,1.0,1
1662,1,1,0,0,0,2425,2340.0,143.0,360.0,1.0,1
1663,1,0,0,0,0,3750,0.0,100.0,360.0,1.0,2
1664,0,1,0,0,0,10047,0.0,141.0,240.0,1.0,1
1665,1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,1
1666,1,1,0,0,0,2213,1125.0,141.0,360.0,1.0,2
1667,1,0,0,0,1,10416,0.0,187.0,360.0,0.0,2
1668,0,1,0,1,1,7142,0.0,138.0,360.0,1.0,0
1669,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1
1670,1,1,0,0,0,7901,1833.0,180.0,360.0,1.0,0
1671,1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,1
1672,1,0,1,0,0,37719,0.0,152.0,360.0,1.0,1
1673,1,1,0,0,0,7333,8333.0,175.0,300.0,0.83661879,0
1674,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,0
1675,1,1,2,1,0,4652,0.0,110.0,360.0,1.0,0
1676,1,1,0,0,1,3539,1376.0,55.0,360.0,1.0,0
1677,1,1,2,0,0,3340,1710.0,150.0,360.0,0.0,0
1678,1,0,1,1,1,2769,1542.0,190.0,360.0,0.83661879,1
1679,1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,0
1680,1,1,2,1,0,1958,1456.0,60.0,300.0,0.83661879,2
1681,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,0
1682,1,1,0,0,0,2483,2466.0,90.0,180.0,0.0,0
1683,1,0,0,0,1,7085,0.0,84.0,360.0,1.0,1
1684,1,1,2,0,0,3859,0.0,96.0,360.0,1.0,1
1685,1,1,0,0,0,4301,0.0,118.0,360.0,1.0,2
1686,1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,2
1687,1,0,2,0,0,4354,0.0,136.0,360.0,1.0,0
1688,1,1,0,0,0,8334,0.0,160.0,360.0,1.0,1
1689,1,1,0,0,1,2083,4083.0,160.0,360.0,0.83661879,1
1690,1,1,3,0,0,7740,0.0,128.0,180.0,1.0,2
1691,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,0
1692,0,0,1,1,1,5191,0.0,132.0,360.0,1.0,1
1693,1,0,0,0,0,4166,0.0,98.0,360.0,0.0,1
1694,1,0,0,0,0,6000,0.0,140.0,360.0,1.0,0
1695,1,1,3,1,0,2947,1664.0,70.0,180.0,0.0,2
1696,1,1,0,0,0,16692,0.0,110.0,360.0,1.0,1
1697,0,1,2,1,1,210,2917.0,98.0,360.0,1.0,1
1698,1,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2
1699,1,1,1,0,1,3450,2079.0,162.0,360.0,1.0,1
1700,1,1,1,1,0,2653,1500.0,113.0,180.0,0.0,0
1701,1,1,3,0,0,4691,0.0,100.0,360.0,1.0,1
1702,0,0,0,0,1,2500,0.0,93.0,360.0,0.83661879,2
1703,1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,0
1704,1,1,2,0,1,16525,1014.0,150.0,360.0,1.0,0
1705,1,1,2,0,0,6700,1750.0,230.0,300.0,1.0,1
1706,1,1,2,0,0,2873,1872.0,132.0,360.0,0.0,1
1707,1,1,1,0,1,16667,2250.0,86.0,360.0,1.0,1
1708,1,1,2,0,0,2947,1603.0,141.0,360.0,1.0,2
1709,0,0,0,1,0,4350,0.0,154.0,360.0,1.0,0
1710,1,1,3,1,0,3095,0.0,113.0,360.0,1.0,0
1711,1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,1
1712,1,1,0,0,0,10833,0.0,234.0,360.0,1.0,1
1713,1,1,2,0,0,8333,0.0,246.0,360.0,1.0,1
1714,1,1,1,1,0,1958,2436.0,131.0,360.0,1.0,0
1715,1,0,2,0,0,3547,0.0,80.0,360.0,0.0,0
1716,1,1,1,0,0,18333,0.0,500.0,360.0,1.0,2
1717,1,1,2,0,1,4583,2083.0,160.0,360.0,1.0,1
1718,1,0,0,0,0,2435,0.0,75.0,360.0,1.0,2
1719,1,0,0,1,0,2699,2785.0,96.0,360.0,0.83661879,1
1720,1,1,1,1,0,5333,1131.0,186.0,360.0,0.83661879,2
1721,1,0,0,1,0,3691,0.0,110.0,360.0,1.0,0
1722,0,0,0,1,1,17263,0.0,225.0,360.0,1.0,1
1723,1,1,0,0,0,3597,2157.0,119.0,360.0,0.0,0
1724,0,1,1,0,0,3326,913.0,105.0,84.0,1.0,1
1725,1,1,0,1,0,2600,1700.0,107.0,360.0,1.0,0
1726,1,1,0,0,0,4625,2857.0,111.0,12.0,0.83661879,2
1727,1,1,1,0,1,2895,0.0,95.0,360.0,1.0,1
1728,1,0,0,0,0,6283,4416.0,209.0,360.0,0.0,0
1729,0,0,0,0,0,645,3683.0,113.0,480.0,1.0,0
1730,0,0,0,0,0,3159,0.0,100.0,360.0,1.0,1
1731,1,1,2,0,0,4865,5624.0,208.0,360.0,1.0,1
1732,1,1,1,1,0,4050,5302.0,138.0,360.0,0.83661879,0
1733,1,1,0,1,0,3814,1483.0,124.0,300.0,1.0,1
1734,1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,0
1735,1,1,0,0,0,20833,6667.0,480.0,360.0,0.83661879,2
1736,1,0,0,0,0,3583,0.0,96.0,360.0,1.0,2
1737,1,1,0,0,1,2479,3013.0,188.0,360.0,1.0,2
1738,0,0,1,0,0,13262,0.0,40.0,360.0,1.0,2
1739,1,0,0,1,0,3598,1287.0,100.0,360.0,1.0,0
1740,1,1,1,0,0,6065,2004.0,250.0,360.0,1.0,1
1741,1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,2
1742,1,1,0,0,0,2130,6666.0,70.0,180.0,1.0,1
1743,1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,0
1744,1,1,3,0,0,3466,3428.0,150.0,360.0,1.0,0
1745,0,1,2,0,0,2031,1632.0,113.0,480.0,1.0,1
1746,1,1,0,1,0,3074,1800.0,123.0,360.0,0.0,1
1747,1,0,0,0,0,4683,1915.0,185.0,360.0,1.0,1
1748,0,0,0,1,0,3400,0.0,95.0,360.0,1.0,0
1749,1,1,2,1,0,2192,1742.0,45.0,360.0,1.0,1
1750,1,0,0,0,0,2500,0.0,55.0,360.0,1.0,1
1751,1,1,3,0,1,5677,1424.0,100.0,360.0,1.0,0
1752,1,1,2,0,1,7948,7166.0,480.0,360.0,1.0,0
1753,1,0,0,0,0,4680,2087.0,141.0,360.0,1.0,1
1754,1,1,2,0,1,17500,0.0,400.0,360.0,1.0,0
1755,1,1,0,0,0,3775,0.0,110.0,360.0,1.0,1
1756,1,1,1,1,0,5285,1430.0,161.0,360.0,0.0,1
1757,1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1
1758,1,0,0,1,0,6783,0.0,130.0,360.0,1.0,1
1759,1,1,0,0,0,1025,5500.0,216.0,360.0,0.83661879,0
1760,1,1,3,0,0,4281,0.0,100.0,360.0,1.0,2
1761,1,0,2,0,0,3588,0.0,110.0,360.0,0.0,0
1762,1,0,1,0,0,11250,0.0,196.0,360.0,0.83661879,1
1763,0,0,0,1,1,18165,0.0,125.0,360.0,1.0,2
1764,1,0,0,1,1,2550,2042.0,126.0,360.0,1.0,0
1765,1,1,0,0,0,6133,3906.0,324.0,360.0,1.0,2
1766,1,0,2,0,0,3617,0.0,107.0,360.0,1.0,1
1767,1,1,0,1,0,2917,536.0,66.0,360.0,1.0,0
1768,1,1,3,0,0,6417,0.0,157.0,180.0,1.0,0
1769,0,1,1,0,0,4608,2845.0,140.0,180.0,1.0,1
1770,0,0,0,0,0,2138,0.0,99.0,360.0,0.0,1
1771,0,0,1,0,1,3652,0.0,95.0,360.0,1.0,1
1772,1,1,1,1,0,2239,2524.0,128.0,360.0,1.0,2
1773,0,1,0,1,0,3017,663.0,102.0,360.0,0.83661879,1
1774,1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,0
1775,1,0,0,1,0,3358,0.0,80.0,36.0,1.0,1
1776,1,0,0,0,0,2526,1783.0,145.0,360.0,1.0,0
1777,0,0,0,0,0,5000,0.0,103.0,360.0,0.0,1
1778,1,1,0,0,0,2785,2016.0,110.0,360.0,1.0,0
1779,1,1,2,0,1,6633,0.0,141.0,360.0,0.0,0
1780,1,1,1,1,0,2492,2375.0,141.0,360.0,1.0,0
1781,1,1,1,0,0,3333,3250.0,158.0,360.0,1.0,2
1782,1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,2
1783,1,1,0,0,0,3593,4266.0,132.0,180.0,0.0,0
1784,1,1,1,0,0,5468,1032.0,26.0,360.0,1.0,1
1785,0,0,0,0,0,2667,1625.0,84.0,360.0,0.83661879,2
1786,1,1,3,0,1,10139,0.0,260.0,360.0,1.0,1
1787,1,1,0,0,0,3887,2669.0,162.0,360.0,1.0,1
1788,0,1,0,0,0,4180,2306.0,182.0,360.0,1.0,1
1789,1,1,2,1,0,3675,242.0,108.0,360.0,1.0,1
1790,0,1,1,0,1,19484,0.0,600.0,360.0,1.0,1
1791,1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,0
1792,1,0,0,1,1,5800,0.0,132.0,360.0,1.0,1
1793,1,1,2,0,0,8799,0.0,258.0,360.0,0.0,2
1794,1,1,0,1,0,4467,0.0,120.0,360.0,0.83661879,0
1795,1,0,0,0,0,3333,0.0,70.0,360.0,1.0,2
1796,1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,0
1797,0,0,0,0,0,2378,0.0,9.0,360.0,1.0,2
1798,1,1,0,0,0,3166,2064.0,104.0,360.0,0.0,2
1799,1,1,1,0,0,3417,1750.0,186.0,360.0,1.0,2
1800,1,1,0,0,0,5116,1451.0,165.0,360.0,0.0,2
1801,1,1,2,0,0,16666,0.0,275.0,360.0,1.0,2
1802,1,1,2,1,0,6125,1625.0,187.0,480.0,1.0,1
1803,1,1,3,0,0,6406,0.0,150.0,360.0,1.0,1
1804,1,1,2,0,0,3159,461.0,108.0,84.0,1.0,2
1805,1,1,0,0,0,3087,2210.0,136.0,360.0,0.0,1
1806,1,0,0,0,0,3229,2739.0,110.0,360.0,1.0,2
1807,1,1,1,0,0,1782,2232.0,107.0,360.0,1.0,0
1808,1,0,0,0,1,3182,2917.0,161.0,360.0,1.0,2
1809,1,1,2,0,0,6540,0.0,205.0,360.0,1.0,1
1810,1,0,0,0,0,1836,33837.0,90.0,360.0,1.0,2
1811,0,1,0,0,0,3166,0.0,36.0,360.0,1.0,1
1812,1,1,1,0,0,1880,0.0,61.0,360.0,0.83661879,0
1813,1,1,1,0,0,2787,1917.0,146.0,360.0,0.0,0
1814,1,1,1,0,0,4283,3000.0,172.0,84.0,1.0,0
1815,1,1,0,0,0,2297,1522.0,104.0,360.0,1.0,2
1816,0,0,0,1,0,2165,0.0,70.0,360.0,1.0,1
1817,1,0,0,0,0,4750,0.0,94.0,360.0,1.0,1
1818,1,1,2,0,1,2726,0.0,106.0,360.0,0.0,1
1819,1,1,0,0,0,3000,3416.0,56.0,180.0,1.0,1
1820,1,1,2,0,1,6000,0.0,205.0,240.0,1.0,1
1821,1,0,3,0,1,9357,0.0,292.0,360.0,1.0,1
1822,1,1,0,0,0,3859,3300.0,142.0,180.0,1.0,0
1823,1,1,0,0,1,16120,0.0,260.0,360.0,1.0,2
1824,1,0,0,1,0,3833,0.0,110.0,360.0,1.0,0
1825,1,1,2,1,1,6383,1000.0,187.0,360.0,1.0,0
1826,1,0,0,0,0,2987,0.0,88.0,360.0,0.0,1
1827,1,1,0,0,1,9963,0.0,180.0,360.0,1.0,0
1828,1,1,2,0,0,5780,0.0,192.0,360.0,1.0,2
1829,0,0,3,0,1,416,41667.0,350.0,180.0,0.83661879,2
1830,1,1,0,1,1,2894,2792.0,155.0,360.0,1.0,0
1831,1,1,3,0,0,5703,0.0,128.0,360.0,1.0,2
1832,1,0,0,0,0,3676,4301.0,172.0,360.0,1.0,0
1833,0,1,1,0,0,12000,0.0,496.0,360.0,1.0,1
1834,1,1,0,1,0,2400,3800.0,141.0,180.0,1.0,2
1835,1,1,1,0,0,3400,2500.0,173.0,360.0,1.0,1
1836,1,1,2,1,0,3987,1411.0,157.0,360.0,1.0,0
1837,1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,0
1838,0,0,0,0,0,2900,0.0,71.0,360.0,1.0,0
1839,1,1,3,0,0,4106,0.0,40.0,180.0,1.0,0
1840,1,1,1,0,0,8072,240.0,253.0,360.0,1.0,2
1841,1,1,2,0,0,7583,0.0,187.0,360.0,1.0,2
1842,0,0,0,0,1,4583,0.0,133.0,360.0,0.0,1
1843,1,0,0,0,0,5849,0.0,141.0,360.0,1.0,2
1844,1,1,1,0,0,4583,1508.0,128.0,360.0,1.0,0
1845,1,1,0,0,1,3000,0.0,66.0,360.0,1.0,2
1846,1,1,0,1,0,2583,2358.0,120.0,360.0,1.0,2
1847,1,0,0,0,0,6000,0.0,141.0,360.0,1.0,2
1848,1,1,2,0,1,5417,4196.0,267.0,360.0,1.0,2
1849,1,1,0,1,0,2333,1516.0,95.0,360.0,1.0,2
1850,1,1,3,0,0,3036,2504.0,158.0,360.0,0.0,1
1851,1,1,2,0,0,4006,1526.0,168.0,360.0,1.0,2
1852,1,1,1,0,0,12841,10968.0,349.0,360.0,1.0,1
1853,1,1,2,0,0,3200,700.0,70.0,360.0,1.0,2
1854,1,1,2,0,1,2500,1840.0,109.0,360.0,1.0,2
1855,1,1,2,0,0,3073,8106.0,200.0,360.0,1.0,2
1856,1,0,0,0,0,1853,2840.0,114.0,360.0,1.0,0
1857,1,1,2,0,0,1299,1086.0,17.0,120.0,1.0,2
1858,1,0,0,0,0,4950,0.0,125.0,360.0,1.0,2
1859,1,0,1,1,0,3596,0.0,100.0,240.0,0.83661879,2
1860,0,0,0,0,0,3510,0.0,76.0,360.0,0.0,2
1861,1,1,0,1,0,4887,0.0,133.0,360.0,1.0,0
1862,1,1,0,0,1,2600,3500.0,115.0,334.0,1.0,2
1863,1,1,0,1,0,7660,0.0,104.0,360.0,0.0,2
1864,1,1,1,0,0,5955,5625.0,315.0,360.0,1.0,2
1865,1,1,0,1,0,2600,1911.0,116.0,360.0,0.0,1
1866,1,1,2,1,0,3365,1917.0,112.0,360.0,0.0,0
1867,1,1,1,0,1,3717,2925.0,151.0,360.0,0.83661879,1
1868,1,1,0,0,1,9560,0.0,191.0,360.0,1.0,1
1869,1,1,0,0,0,2799,2253.0,122.0,360.0,1.0,1
1870,1,1,2,1,0,4226,1040.0,110.0,360.0,1.0,2
1871,1,0,0,1,0,1442,0.0,35.0,360.0,1.0,2
1872,0,0,2,0,1,3750,2083.0,120.0,360.0,1.0,1
1873,1,1,1,0,1,4166,3369.0,201.0,360.0,0.83661879,2
1874,1,0,0,0,0,3167,0.0,74.0,360.0,1.0,2
1875,1,0,1,0,1,4692,0.0,106.0,360.0,1.0,0
1876,1,1,0,0,0,3500,1667.0,114.0,360.0,1.0,1
1877,1,0,3,0,0,12500,3000.0,320.0,360.0,1.0,0
1878,1,1,0,0,0,2275,2067.0,141.0,360.0,1.0,2
1879,1,1,0,0,0,1828,1330.0,100.0,334.0,0.0,2
1880,0,1,0,0,0,3667,1459.0,144.0,360.0,1.0,1
1881,1,0,0,0,0,4166,7210.0,184.0,360.0,1.0,2
1882,1,0,0,1,0,3748,1668.0,110.0,360.0,1.0,1
1883,1,0,0,0,0,3600,0.0,80.0,360.0,1.0,2
1884,1,0,0,0,0,1800,1213.0,47.0,360.0,1.0,2
1885,1,1,0,0,0,2400,0.0,75.0,360.0,0.83661879,2
1886,1,1,0,0,0,3941,2336.0,134.0,360.0,1.0,1
1887,1,1,0,1,1,4695,0.0,96.0,334.0,1.0,2
1888,0,0,0,0,0,3410,0.0,88.0,334.0,1.0,2
1889,1,1,1,0,0,5649,0.0,44.0,360.0,1.0,2
1890,1,1,0,0,0,5821,0.0,144.0,360.0,1.0,2
1891,0,1,0,0,0,2645,3440.0,120.0,360.0,0.0,2
1892,0,0,0,0,0,4000,2275.0,144.0,360.0,1.0,1
1893,0,1,0,1,0,1928,1644.0,100.0,360.0,1.0,1
1894,0,0,0,0,0,3086,0.0,120.0,360.0,1.0,1
1895,0,0,0,0,0,4230,0.0,112.0,360.0,1.0,1
1896,1,1,2,0,0,4616,0.0,134.0,360.0,1.0,2
1897,0,1,1,0,1,11500,0.0,286.0,360.0,0.0,2
1898,1,1,2,0,0,2708,1167.0,97.0,360.0,1.0,1
1899,1,1,0,0,0,2132,1591.0,96.0,360.0,1.0,1
1900,1,1,0,0,0,3366,2200.0,135.0,360.0,1.0,0
1901,1,1,1,0,0,8080,2250.0,180.0,360.0,1.0,2
1902,1,1,2,1,0,3357,2859.0,144.0,360.0,1.0,2
1903,1,1,0,0,0,2500,3796.0,120.0,360.0,1.0,2
1904,1,1,3,0,0,3029,0.0,99.0,360.0,1.0,2
1905,1,1,0,1,1,2609,3449.0,165.0,180.0,0.0,0
1906,1,1,1,0,0,4945,0.0,141.0,360.0,0.0,0
1907,0,0,0,0,0,4166,0.0,116.0,360.0,0.0,1
1908,1,1,0,0,0,5726,4595.0,258.0,360.0,1.0,1
1909,1,0,0,1,0,3200,2254.0,126.0,180.0,0.0,2
1910,1,1,1,0,0,10750,0.0,312.0,360.0,1.0,2
1911,1,1,3,1,1,7100,0.0,125.0,60.0,1.0,2
1912,0,0,0,0,0,4300,0.0,136.0,360.0,0.0,1
1913,1,1,0,0,0,3208,3066.0,172.0,360.0,1.0,2
1914,1,1,2,1,1,1875,1875.0,97.0,360.0,1.0,1
1915,1,0,0,0,0,3500,0.0,81.0,300.0,1.0,1
1916,1,1,3,1,0,4755,0.0,95.0,334.0,0.0,1
1917,1,1,3,0,1,5266,1774.0,187.0,360.0,1.0,1
1918,1,0,0,0,0,3750,0.0,113.0,480.0,1.0,2
1919,1,0,0,0,0,3750,4750.0,176.0,360.0,1.0,2
1920,1,1,1,0,1,1000,3022.0,110.0,360.0,1.0,2
1921,1,1,3,0,0,3167,4000.0,180.0,300.0,0.0,1
1922,1,1,3,1,1,3333,2166.0,130.0,360.0,0.83661879,1
1923,0,0,0,0,0,3846,0.0,111.0,360.0,1.0,1
1924,1,1,1,0,1,2395,0.0,141.0,360.0,1.0,1
1925,0,1,2,0,0,1378,1881.0,167.0,360.0,1.0,2
1926,1,1,0,0,0,6000,2250.0,265.0,360.0,0.83661879,1
1927,1,1,1,0,0,3988,0.0,50.0,240.0,1.0,2
1928,1,0,0,0,0,2366,2531.0,136.0,360.0,1.0,1
1929,1,1,2,1,0,3333,2000.0,99.0,360.0,0.83661879,1
1930,1,1,0,0,0,2500,2118.0,104.0,360.0,1.0,1
1931,1,0,0,0,0,8566,0.0,210.0,360.0,1.0,2
1932,1,1,0,0,0,5695,4167.0,175.0,360.0,1.0,1
1933,1,1,0,0,0,2958,2900.0,131.0,360.0,1.0,1
1934,1,1,2,0,0,6250,5654.0,188.0,180.0,1.0,1
1935,1,1,2,1,0,3273,1820.0,81.0,360.0,1.0,2
1936,1,0,0,0,0,4133,0.0,122.0,360.0,1.0,1
1937,1,0,0,1,0,3620,0.0,25.0,120.0,1.0,1
1938,1,0,0,0,1,6782,0.0,141.0,360.0,0.83661879,2
1939,0,1,0,0,0,2484,2302.0,137.0,360.0,1.0,1
1940,1,1,0,0,0,1977,997.0,50.0,360.0,1.0,1
1941,1,1,0,1,0,4188,0.0,115.0,180.0,1.0,1
1942,1,1,0,0,0,1759,3541.0,131.0,360.0,1.0,1
1943,1,1,2,1,0,4288,3263.0,133.0,180.0,1.0,2
1944,1,0,0,0,0,4843,3806.0,151.0,360.0,1.0,1
1945,1,1,0,0,0,13650,0.0,141.0,360.0,1.0,2
1946,1,1,0,0,0,4652,3583.0,141.0,360.0,1.0,1
1947,1,1,0,0,0,3816,754.0,160.0,360.0,1.0,2
1948,1,1,1,0,0,3052,1030.0,100.0,360.0,1.0,2
1949,1,1,2,0,0,11417,1126.0,225.0,360.0,1.0,2
1950,1,0,0,1,1,7333,0.0,120.0,360.0,1.0,0
1951,1,1,2,0,0,3800,3600.0,216.0,360.0,0.0,2
1952,1,1,3,1,0,2071,754.0,94.0,480.0,1.0,1
1953,1,0,0,0,0,5316,0.0,136.0,360.0,1.0,2
1954,0,1,0,0,1,2929,2333.0,139.0,360.0,1.0,1
1955,1,1,0,1,0,3572,4114.0,152.0,334.0,0.0,0
1956,0,0,1,0,1,7451,0.0,141.0,360.0,1.0,1
1957,1,0,0,0,1,5050,0.0,118.0,360.0,1.0,1
1958,1,1,1,0,0,14583,0.0,185.0,180.0,1.0,0
1959,0,1,0,0,0,3167,2283.0,154.0,360.0,1.0,1
1960,1,1,1,0,0,2214,1398.0,85.0,360.0,0.83661879,2
1961,1,1,0,0,0,5568,2142.0,175.0,360.0,1.0,0
1962,0,0,0,0,0,10408,0.0,259.0,360.0,1.0,2
1963,1,1,0,0,0,5667,2667.0,180.0,360.0,1.0,0
1964,0,0,0,0,0,4166,0.0,44.0,360.0,1.0,1
1965,0,0,0,0,0,2137,8980.0,137.0,360.0,0.0,1
